tick,day,alive,sick,cumulative_deaths,cumulative_births
87,87.0,50,0,0,0
88,88.0,50,0,0,0
89,89.0,50,0,0,0
90,90.0,50,0,0,0
91,91.0,50,0,0,0
92,92.0,50,0,0,0
93,93.0,50,0,0,0
94,94.0,50,0,0,0
95,95.0,50,0,0,0
96,96.0,50,0,0,0
97,97.0,50,0,0,0
98,98.0,50,0,0,0
99,99.0,50,0,0,0
100,100.0,50,0,0,0
101,101.0,50,0,0,0
102,102.0,50,0,0,0
103,103.0,50,0,0,0
104,104.0,50,0,0,0
105,105.0,50,0,0,0
106,106.0,50,0,0,0
107,107.0,50,0,0,0
108,108.0,50,0,0,0
109,109.0,50,0,0,0
110,110.0,50,0,0,0
111,111.0,50,0,0,0
112,112.0,50,0,0,0
113,113.0,50,0,0,0
114,114.0,50,0,0,0
115,115.0,50,0,0,0
116,116.0,50,0,0,0
117,117.0,50,0,0,0
118,118.0,50,0,0,0
119,119.0,50,0,0,0
120,120.0,50,0,0,0
121,121.0,50,0,0,0
122,122.0,50,0,0,0
123,123.0,50,0,0,0
124,124.0,50,0,0,0
125,125.0,50,0,0,0
126,126.0,50,0,0,0
127,127.0,50,0,0,0
128,128.0,50,0,0,0
129,129.0,50,0,0,0
130,130.0,50,0,0,0
131,131.0,50,0,0,0
132,132.0,50,0,0,0
133,133.0,50,0,0,0
134,134.0,50,0,0,0
135,135.0,50,0,0,0
136,136.0,50,0,0,0
137,137.0,50,0,0,0
138,138.0,50,0,0,0
139,139.0,50,0,0,0
140,140.0,50,0,0,0
141,141.0,50,0,0,0
142,142.0,50,0,0,0
143,143.0,50,0,0,0
144,144.0,50,0,0,0
145,145.0,50,0,0,0
146,146.0,50,0,0,0
147,147.0,50,0,0,0
148,148.0,50,0,0,0
149,149.0,50,0,0,0
150,150.0,50,0,0,0
151,151.0,50,0,0,0
152,152.0,50,0,0,0
153,153.0,50,0,0,0
154,154.0,50,0,0,0
155,155.0,50,0,0,0
156,156.0,50,0,0,0
157,157.0,50,0,0,0
158,158.0,50,0,0,0
159,159.0,50,0,0,0
160,160.0,50,0,0,0
161,161.0,50,0,0,0
162,162.0,50,0,0,0
163,163.0,50,0,0,0
164,164.0,50,0,0,0
165,165.0,50,0,0,0
166,166.0,50,0,0,0
167,167.0,50,0,0,0
168,168.0,50,0,0,0
169,169.0,50,0,0,0
170,170.0,50,0,0,0
171,171.0,50,0,0,0
172,172.0,50,0,0,0
173,173.0,50,0,0,0
174,174.0,50,0,0,0
175,175.0,50,0,0,0
176,176.0,50,0,0,0
177,177.0,50,0,0,0
178,178.0,50,0,0,0
179,179.0,50,0,0,0
180,180.0,50,0,0,0
181,181.0,50,0,0,0
182,182.0,50,0,0,0
183,183.0,50,0,0,0
184,184.0,50,0,0,0
185,185.0,50,0,0,0
186,186.0,50,0,0,0
187,187.0,50,0,0,0
188,188.0,50,0,0,0
189,189.0,50,0,0,0
190,190.0,50,0,0,0
191,191.0,50,0,0,0
192,192.0,50,0,0,0
193,193.0,50,0,0,0
194,194.0,50,0,0,0
195,195.0,50,0,0,0
196,196.0,50,0,0,0
197,197.0,50,0,0,0
198,198.0,50,0,0,0
199,199.0,50,0,0,0
200,200.0,50,0,0,0
201,201.0,50,0,0,0
202,202.0,50,0,0,0
203,203.0,50,0,0,0
204,204.0,50,0,0,0
205,205.0,50,0,0,0
206,206.0,50,0,0,0
207,207.0,50,0,0,0
208,208.0,50,0,0,0
209,209.0,50,0,0,0
210,210.0,50,0,0,0
211,211.0,50,0,0,0
212,212.0,50,0,0,0
213,213.0,50,0,0,0
214,214.0,50,0,0,0
215,215.0,50,0,0,0
216,216.0,50,0,0,0
217,217.0,50,0,0,0
218,218.0,50,0,0,0
219,219.0,50,0,0,0
220,220.0,50,0,0,0
221,221.0,50,0,0,0
222,222.0,50,0,0,0
223,223.0,50,0,0,0
224,224.0,50,0,0,0
225,225.0,50,0,0,0
226,226.0,50,0,0,0
227,227.0,50,0,0,0
228,228.0,50,0,0,0
229,229.0,50,0,0,0
230,230.0,50,0,0,0
231,231.0,50,0,0,0
232,232.0,50,0,0,0
233,233.0,50,0,0,0
234,234.0,50,0,0,0
235,235.0,50,0,0,0
236,236.0,50,0,0,0
237,237.0,50,0,0,0
238,238.0,50,0,0,0
239,239.0,50,0,0,0
240,240.0,50,0,0,0
241,241.0,50,0,0,0
242,242.0,50,0,0,0
243,243.0,50,0,0,0
244,244.0,50,0,0,0
245,245.0,50,0,0,0
246,246.0,50,0,0,0
247,247.0,50,0,0,0
248,248.0,50,0,0,0
249,249.0,50,0,0,0
250,250.0,50,0,0,0
251,251.0,50,0,0,0
252,252.0,50,0,0,0
253,253.0,50,0,0,0
254,254.0,50,0,0,0
255,255.0,50,0,0,0
256,256.0,50,0,0,0
257,257.0,50,0,0,0
258,258.0,50,0,0,0
259,259.0,50,0,0,0
260,260.0,50,0,0,0
261,261.0,50,0,0,0
262,262.0,50,0,0,0
263,263.0,50,0,0,0
264,264.0,50,1,0,0
265,265.0,50,1,0,0
266,266.0,50,1,0,0
267,267.0,50,1,0,0
268,268.0,50,1,0,0
269,269.0,50,1,0,0
270,270.0,50,1,0,0
271,271.0,50,2,0,0
272,272.0,50,2,0,0
273,273.0,50,2,0,0
274,274.0,50,2,0,0
275,275.0,50,2,0,0
276,276.0,50,2,0,0
277,277.0,50,3,0,0
278,278.0,50,3,0,0
279,279.0,50,3,0,0
280,280.0,50,3,0,0
281,281.0,50,3,0,0
282,282.0,50,3,0,0
283,283.0,50,2,0,0
284,284.0,50,1,0,0
285,285.0,50,1,0,0
286,286.0,50,1,0,0
287,287.0,50,0,0,0
288,288.0,50,0,0,0
289,289.0,50,0,0,0
290,290.0,50,0,0,0
291,291.0,50,0,0,0
292,292.0,50,0,0,0
293,293.0,50,0,0,0
294,294.0,50,0,0,0
295,295.0,50,0,0,0
296,296.0,50,0,0,0
297,297.0,50,0,0,0
298,298.0,50,0,0,0
299,299.0,50,0,0,0
300,300.0,50,0,0,0
301,301.0,50,0,0,0
302,302.0,50,0,0,0
303,303.0,50,0,0,0
304,304.0,50,0,0,0
305,305.0,50,0,0,0
306,306.0,50,0,0,0
307,307.0,50,0,0,0
308,308.0,50,0,0,0
309,309.0,50,0,0,0
310,310.0,50,0,0,0
311,311.0,50,0,0,0
312,312.0,50,0,0,0
313,313.0,50,0,0,0
314,314.0,50,0,0,0
315,315.0,50,0,0,0
316,316.0,50,0,0,0
317,317.0,50,0,0,0
318,318.0,50,0,0,0
319,319.0,50,0,0,0
320,320.0,50,0,0,0
321,321.0,50,0,0,0
322,322.0,50,0,0,0
323,323.0,50,0,0,0
324,324.0,50,0,0,0
325,325.0,50,0,0,0
326,326.0,50,0,0,0
327,327.0,50,0,0,0
328,328.0,50,0,0,0
329,329.0,50,0,0,0
330,330.0,50,0,0,0
331,331.0,50,0,0,0
332,332.0,50,0,0,0
333,333.0,50,0,0,0
334,334.0,50,0,0,0
335,335.0,50,0,0,0
336,336.0,50,0,0,0
337,337.0,50,0,0,0
338,338.0,50,0,0,0
339,339.0,50,0,0,0
340,340.0,50,0,0,0
341,341.0,50,0,0,0
342,342.0,50,0,0,0
343,343.0,50,0,0,0
344,344.0,50,0,0,0
345,345.0,50,0,0,0
346,346.0,50,0,0,0
347,347.0,50,0,0,0
348,348.0,50,0,0,0
349,349.0,50,0,0,0
350,350.0,50,0,0,0
351,351.0,50,0,0,0
352,352.0,50,0,0,0
353,353.0,50,0,0,0
354,354.0,50,0,0,0
355,355.0,50,0,0,0
356,356.0,50,0,0,0
357,357.0,50,0,0,0
358,358.0,50,0,0,0
359,359.0,50,0,0,0
360,360.0,50,0,0,0
361,361.0,50,0,0,0
362,362.0,50,0,0,0
363,363.0,50,0,0,0
364,364.0,50,0,0,0
365,365.0,50,0,0,0
366,366.0,50,0,0,0
367,367.0,50,0,0,0
368,368.0,50,0,0,0
369,369.0,50,0,0,0
370,370.0,51,0,0,1
371,371.0,51,0,0,1
372,372.0,51,0,0,1
373,373.0,51,0,0,1
374,374.0,51,0,0,1
375,375.0,51,0,0,1
376,376.0,51,0,0,1
377,377.0,51,0,0,1
378,378.0,51,0,0,1
379,379.0,51,0,0,1
380,380.0,51,0,0,1
381,381.0,51,0,0,1
382,382.0,51,0,0,1
383,383.0,51,0,0,1
384,384.0,51,0,0,1
385,385.0,51,0,0,1
386,386.0,51,0,0,1
387,387.0,51,0,0,1
388,388.0,51,0,0,1
389,389.0,51,0,0,1
390,390.0,51,0,0,1
391,391.0,51,0,0,1
392,392.0,51,0,0,1
393,393.0,51,0,0,1
394,394.0,51,0,0,1
395,395.0,51,0,0,1
396,396.0,51,0,0,1
397,397.0,51,0,0,1
398,398.0,51,0,0,1
399,399.0,51,0,0,1
400,400.0,51,0,0,1
401,401.0,51,0,0,1
402,402.0,51,0,0,1
403,403.0,51,0,0,1
404,404.0,51,0,0,1
405,405.0,51,0,0,1
406,406.0,51,0,0,1
407,407.0,51,0,0,1
408,408.0,51,0,0,1
409,409.0,51,0,0,1
410,410.0,51,0,0,1
411,411.0,51,0,0,1
412,412.0,51,0,0,1
413,413.0,51,0,0,1
414,414.0,51,0,0,1
415,415.0,51,0,0,1
416,416.0,51,0,0,1
417,417.0,51,0,0,1
418,418.0,51,0,0,1
419,419.0,51,0,0,1
420,420.0,51,0,0,1
421,421.0,51,0,0,1
422,422.0,51,0,0,1
423,423.0,51,0,0,1
424,424.0,51,0,0,1
425,425.0,51,0,0,1
426,426.0,51,0,0,1
427,427.0,51,0,0,1
428,428.0,51,0,0,1
429,429.0,51,0,0,1
430,430.0,51,0,0,1
431,431.0,51,0,0,1
432,432.0,51,0,0,1
433,433.0,51,0,0,1
434,434.0,51,0,0,1
435,435.0,51,0,0,1
436,436.0,51,0,0,1
437,437.0,51,0,0,1
438,438.0,51,0,0,1
439,439.0,51,0,0,1
440,440.0,51,0,0,1
441,441.0,51,0,0,1
442,442.0,51,0,0,1
443,443.0,51,1,0,1
444,444.0,51,1,0,1
445,445.0,51,1,0,1
446,446.0,51,1,0,1
447,447.0,51,1,0,1
448,448.0,51,1,0,1
449,449.0,51,2,0,1
450,450.0,51,1,0,1
451,451.0,51,1,0,1
452,452.0,51,1,0,1
453,453.0,51,1,0,1
454,454.0,51,0,0,1
455,455.0,51,0,0,1
456,456.0,51,0,0,1
457,457.0,51,0,0,1
458,458.0,51,0,0,1
459,459.0,51,0,0,1
460,460.0,51,0,0,1
461,461.0,51,0,0,1
462,462.0,51,0,0,1
463,463.0,51,0,0,1
464,464.0,51,0,0,1
465,465.0,51,0,0,1
466,466.0,51,0,0,1
467,467.0,51,0,0,1
468,468.0,51,0,0,1
469,469.0,51,0,0,1
470,470.0,51,0,0,1
471,471.0,51,0,0,1
472,472.0,51,0,0,1
473,473.0,51,0,0,1
474,474.0,51,0,0,1
475,475.0,51,0,0,1
476,476.0,51,0,0,1
477,477.0,51,0,0,1
478,478.0,51,0,0,1
479,479.0,51,0,0,1
480,480.0,51,0,0,1
481,481.0,51,1,0,1
482,482.0,51,1,0,1
483,483.0,51,1,0,1
484,484.0,51,1,0,1
485,485.0,51,1,0,1
486,486.0,51,1,0,1
487,487.0,51,0,0,1
488,488.0,51,0,0,1
489,489.0,51,0,0,1
490,490.0,51,0,0,1
491,491.0,51,0,0,1
492,492.0,51,0,0,1
493,493.0,51,0,0,1
494,494.0,51,0,0,1
495,495.0,51,0,0,1
496,496.0,51,0,0,1
497,497.0,51,0,0,1
498,498.0,51,0,0,1
499,499.0,51,0,0,1
500,500.0,51,0,0,1
501,501.0,51,0,0,1
502,502.0,51,0,0,1
503,503.0,51,0,0,1
504,504.0,51,0,0,1
505,505.0,51,0,0,1
506,506.0,51,0,0,1
507,507.0,51,0,0,1
508,508.0,51,0,0,1
509,509.0,51,0,0,1
510,510.0,51,0,0,1
511,511.0,51,0,0,1
512,512.0,51,0,0,1
513,513.0,51,0,0,1
514,514.0,51,0,0,1
515,515.0,51,0,0,1
516,516.0,51,0,0,1
517,517.0,51,0,0,1
518,518.0,51,0,0,1
519,519.0,51,0,0,1
520,520.0,51,0,0,1
521,521.0,51,0,0,1
522,522.0,51,0,0,1
523,523.0,51,0,0,1
524,524.0,51,0,0,1
525,525.0,51,0,0,1
526,526.0,51,0,0,1
527,527.0,51,0,0,1
528,528.0,51,0,0,1
529,529.0,51,0,0,1
530,530.0,51,0,0,1
531,531.0,51,0,0,1
532,532.0,51,0,0,1
533,533.0,51,0,0,1
534,534.0,51,0,0,1
535,535.0,51,0,0,1
536,536.0,51,0,0,1
537,537.0,51,0,0,1
538,538.0,51,0,0,1
539,539.0,51,0,0,1
540,540.0,51,0,0,1
541,541.0,51,0,0,1
542,542.0,51,0,0,1
543,543.0,51,0,0,1
544,544.0,51,0,0,1
545,545.0,51,0,0,1
546,546.0,51,0,0,1
547,547.0,51,0,0,1
548,548.0,51,0,0,1
549,549.0,51,0,0,1
550,550.0,51,0,0,1
551,551.0,51,0,0,1
552,552.0,51,0,0,1
553,553.0,51,0,0,1
554,554.0,51,0,0,1
555,555.0,51,0,0,1
556,556.0,51,0,0,1
557,557.0,51,0,0,1
558,558.0,51,0,0,1
559,559.0,51,0,0,1
560,560.0,51,0,0,1
561,561.0,51,0,0,1
562,562.0,51,0,0,1
563,563.0,51,0,0,1
564,564.0,51,0,0,1
565,565.0,51,0,0,1
566,566.0,51,0,0,1
567,567.0,51,0,0,1
568,568.0,51,0,0,1
569,569.0,51,0,0,1
570,570.0,51,0,0,1
571,571.0,51,0,0,1
572,572.0,51,0,0,1
573,573.0,51,0,0,1
574,574.0,51,0,0,1
575,575.0,51,0,0,1
576,576.0,51,0,0,1
577,577.0,51,0,0,1
578,578.0,51,0,0,1
579,579.0,51,0,0,1
580,580.0,51,0,0,1
581,581.0,51,0,0,1
582,582.0,51,0,0,1
583,583.0,51,0,0,1
584,584.0,51,0,0,1
585,585.0,51,0,0,1
586,586.0,51,0,0,1
587,587.0,51,1,0,1
588,588.0,51,1,0,1
589,589.0,51,1,0,1
590,590.0,51,1,0,1
591,591.0,51,1,0,1
592,592.0,51,1,0,1
593,593.0,51,1,0,1
594,594.0,51,1,0,1
595,595.0,51,0,0,1
596,596.0,51,0,0,1
597,597.0,51,0,0,1
598,598.0,51,0,0,1
599,599.0,51,0,0,1
600,600.0,51,0,0,1
601,601.0,51,0,0,1
602,602.0,51,0,0,1
603,603.0,51,0,0,1
604,604.0,51,0,0,1
605,605.0,51,0,0,1
606,606.0,51,0,0,1
607,607.0,51,0,0,1
608,608.0,51,0,0,1
609,609.0,51,0,0,1
610,610.0,51,0,0,1
611,611.0,51,0,0,1
612,612.0,51,0,0,1
613,613.0,51,0,0,1
614,614.0,51,0,0,1
615,615.0,51,0,0,1
616,616.0,51,0,0,1
617,617.0,51,0,0,1
618,618.0,51,0,0,1
619,619.0,51,0,0,1
620,620.0,51,0,0,1
621,621.0,51,0,0,1
622,622.0,51,0,0,1
623,623.0,51,0,0,1
624,624.0,51,0,0,1
625,625.0,51,0,0,1
626,626.0,51,0,0,1
627,627.0,51,0,0,1
628,628.0,51,0,0,1
629,629.0,51,0,0,1
630,630.0,51,0,0,1
631,631.0,51,0,0,1
632,632.0,51,0,0,1
633,633.0,51,0,0,1
634,634.0,51,0,0,1
635,635.0,51,0,0,1
636,636.0,51,0,0,1
637,637.0,51,0,0,1
638,638.0,51,0,0,1
639,639.0,51,0,0,1
640,640.0,51,0,0,1
641,641.0,51,0,0,1
642,642.0,51,0,0,1
643,643.0,51,0,0,1
644,644.0,51,0,0,1
645,645.0,51,0,0,1
646,646.0,51,0,0,1
647,647.0,51,0,0,1
648,648.0,51,0,0,1
649,649.0,51,0,0,1
650,650.0,51,0,0,1
651,651.0,51,0,0,1
652,652.0,51,0,0,1
653,653.0,51,0,0,1
654,654.0,51,0,0,1
655,655.0,51,0,0,1
656,656.0,51,0,0,1
657,657.0,51,0,0,1
658,658.0,51,0,0,1
659,659.0,51,0,0,1
660,660.0,51,0,0,1
661,661.0,51,0,0,1
662,662.0,51,0,0,1
663,663.0,51,0,0,1
664,664.0,51,0,0,1
665,665.0,51,0,0,1
666,666.0,51,0,0,1
667,667.0,51,0,0,1
668,668.0,51,0,0,1
669,669.0,51,0,0,1
670,670.0,51,0,0,1
671,671.0,51,0,0,1
672,672.0,51,0,0,1
673,673.0,51,0,0,1
674,674.0,51,0,0,1
675,675.0,51,0,0,1
676,676.0,51,0,0,1
677,677.0,51,0,0,1
678,678.0,51,0,0,1
679,679.0,51,0,0,1
680,680.0,51,0,0,1
681,681.0,51,0,0,1
682,682.0,51,0,0,1
683,683.0,51,0,0,1
684,684.0,51,0,0,1
685,685.0,51,0,0,1
686,686.0,51,0,0,1
687,687.0,51,0,0,1
688,688.0,51,0,0,1
689,689.0,51,0,0,1
690,690.0,51,0,0,1
691,691.0,51,0,0,1
692,692.0,51,0,0,1
693,693.0,51,0,0,1
694,694.0,51,0,0,1
695,695.0,51,0,0,1
696,696.0,51,0,0,1
697,697.0,51,0,0,1
698,698.0,51,0,0,1
699,699.0,51,0,0,1
700,700.0,51,0,0,1
701,701.0,51,0,0,1
702,702.0,51,0,0,1
703,703.0,51,0,0,1
704,704.0,51,0,0,1
705,705.0,51,0,0,1
706,706.0,51,0,0,1
707,707.0,51,0,0,1
708,708.0,51,0,0,1
709,709.0,52,0,0,2
710,710.0,52,0,0,2
711,711.0,52,0,0,2
712,712.0,52,0,0,2
713,713.0,52,0,0,2
714,714.0,52,0,0,2
715,715.0,52,0,0,2
716,716.0,52,0,0,2
717,717.0,52,0,0,2
718,718.0,52,0,0,2
719,719.0,52,0,0,2
720,720.0,52,0,0,2
721,721.0,52,0,0,2
722,722.0,52,0,0,2
723,723.0,52,0,0,2
724,724.0,52,0,0,2
725,725.0,52,0,0,2
726,726.0,52,0,0,2
727,727.0,52,0,0,2
728,728.0,52,0,0,2
729,729.0,52,0,0,2
730,730.0,52,0,0,2
731,731.0,52,0,0,2
732,732.0,52,0,0,2
733,733.0,52,0,0,2
734,734.0,52,0,0,2
735,735.0,52,0,0,2
736,736.0,52,0,0,2
737,737.0,52,0,0,2
738,738.0,52,0,0,2
739,739.0,52,0,0,2
740,740.0,52,0,0,2
741,741.0,52,0,0,2
742,742.0,52,0,0,2
743,743.0,52,0,0,2
744,744.0,52,0,0,2
745,745.0,52,0,0,2
746,746.0,52,0,0,2
747,747.0,52,0,0,2
748,748.0,52,0,0,2
749,749.0,52,0,0,2
750,750.0,52,0,0,2
751,751.0,52,0,0,2
752,752.0,52,0,0,2
753,753.0,52,0,0,2
754,754.0,52,0,0,2
755,755.0,52,0,0,2
756,756.0,52,0,0,2
757,757.0,52,0,0,2
758,758.0,52,0,0,2
759,759.0,52,0,0,2
760,760.0,52,1,0,2
761,761.0,52,1,0,2
762,762.0,52,1,0,2
763,763.0,52,1,0,2
764,764.0,52,1,0,2
765,765.0,52,0,0,2
766,766.0,52,0,0,2
767,767.0,52,0,0,2
768,768.0,52,0,0,2
769,769.0,52,0,0,2
770,770.0,52,0,0,2
771,771.0,52,0,0,2
772,772.0,52,0,0,2
773,773.0,52,0,0,2
774,774.0,52,0,0,2
775,775.0,52,0,0,2
776,776.0,52,0,0,2
777,777.0,52,0,0,2
778,778.0,52,0,0,2
779,779.0,52,0,0,2
780,780.0,52,0,0,2
781,781.0,52,0,0,2
782,782.0,52,0,0,2
783,783.0,52,0,0,2
784,784.0,52,0,0,2
785,785.0,52,0,0,2
786,786.0,52,0,0,2
787,787.0,52,0,0,2
788,788.0,52,0,0,2
789,789.0,52,0,0,2
790,790.0,52,0,0,2
791,791.0,52,0,0,2
792,792.0,52,0,0,2
793,793.0,52,0,0,2
794,794.0,52,0,0,2
795,795.0,52,0,0,2
796,796.0,52,0,0,2
797,797.0,52,0,0,2
798,798.0,52,0,0,2
799,799.0,52,0,0,2
800,800.0,52,0,0,2
801,801.0,52,0,0,2
802,802.0,52,0,0,2
803,803.0,52,0,0,2
804,804.0,52,0,0,2
805,805.0,52,0,0,2
806,806.0,52,0,0,2
807,807.0,52,0,0,2
808,808.0,52,0,0,2
809,809.0,52,0,0,2
810,810.0,52,0,0,2
811,811.0,52,0,0,2
812,812.0,52,0,0,2
813,813.0,52,0,0,2
814,814.0,52,0,0,2
815,815.0,52,0,0,2
816,816.0,52,0,0,2
817,817.0,52,0,0,2
818,818.0,52,0,0,2
819,819.0,52,0,0,2
820,820.0,52,0,0,2
821,821.0,52,0,0,2
822,822.0,52,0,0,2
823,823.0,52,0,0,2
824,824.0,52,0,0,2
825,825.0,52,0,0,2
826,826.0,52,1,0,2
827,827.0,52,1,0,2
828,828.0,52,1,0,2
829,829.0,52,1,0,2
830,830.0,52,1,0,2
831,831.0,52,1,0,2
832,832.0,52,1,0,2
833,833.0,52,1,0,2
834,834.0,52,1,0,2
835,835.0,52,1,0,2
836,836.0,52,1,0,2
837,837.0,52,1,0,2
838,838.0,52,1,0,2
839,839.0,52,1,0,2
840,840.0,52,1,0,2
841,841.0,52,1,0,2
842,842.0,52,1,0,2
843,843.0,52,0,0,2
844,844.0,52,1,0,2
845,845.0,52,1,0,2
846,846.0,52,1,0,2
847,847.0,52,1,0,2
848,848.0,52,1,0,2
849,849.0,52,1,0,2
850,850.0,52,1,0,2
851,851.0,52,1,0,2
852,852.0,52,1,0,2
853,853.0,52,1,0,2
854,854.0,52,1,0,2
855,855.0,52,1,0,2
856,856.0,52,1,0,2
857,857.0,52,1,0,2
858,858.0,52,0,0,2
859,859.0,52,0,0,2
860,860.0,52,0,0,2
861,861.0,52,0,0,2
862,862.0,52,0,0,2
863,863.0,52,0,0,2
864,864.0,52,0,0,2
865,865.0,52,0,0,2
866,866.0,52,0,0,2
867,867.0,52,0,0,2
868,868.0,52,0,0,2
869,869.0,52,0,0,2
870,870.0,52,0,0,2
871,871.0,52,0,0,2
872,872.0,52,0,0,2
873,873.0,52,0,0,2
874,874.0,52,0,0,2
875,875.0,52,0,0,2
876,876.0,52,0,0,2
877,877.0,52,0,0,2
878,878.0,52,0,0,2
879,879.0,52,0,0,2
880,880.0,52,0,0,2
881,881.0,52,0,0,2
882,882.0,52,0,0,2
883,883.0,52,0,0,2
884,884.0,52,0,0,2
885,885.0,52,0,0,2
886,886.0,52,0,0,2
887,887.0,52,0,0,2
888,888.0,52,0,0,2
889,889.0,52,0,0,2
890,890.0,52,0,0,2
891,891.0,52,0,0,2
892,892.0,52,0,0,2
893,893.0,52,0,0,2
894,894.0,52,0,0,2
895,895.0,52,0,0,2
896,896.0,52,0,0,2
897,897.0,52,0,0,2
898,898.0,52,0,0,2
899,899.0,52,0,0,2
900,900.0,52,0,0,2
901,901.0,52,0,0,2
902,902.0,52,0,0,2
903,903.0,52,0,0,2
904,904.0,52,0,0,2
905,905.0,52,0,0,2
906,906.0,52,0,0,2
907,907.0,52,0,0,2
908,908.0,52,0,0,2
909,909.0,52,0,0,2
910,910.0,52,0,0,2
911,911.0,52,0,0,2
912,912.0,52,0,0,2
913,913.0,52,0,0,2
914,914.0,52,0,0,2
915,915.0,52,0,0,2
916,916.0,52,0,0,2
917,917.0,52,0,0,2
918,918.0,52,0,0,2
919,919.0,52,0,0,2
920,920.0,52,0,0,2
921,921.0,52,0,0,2
922,922.0,52,0,0,2
923,923.0,52,0,0,2
924,924.0,52,0,0,2
925,925.0,52,0,0,2
926,926.0,52,0,0,2
927,927.0,52,0,0,2
928,928.0,52,0,0,2
929,929.0,52,0,0,2
930,930.0,52,0,0,2
931,931.0,52,0,0,2
932,932.0,52,0,0,2
933,933.0,52,0,0,2
934,934.0,52,0,0,2
935,935.0,52,0,0,2
936,936.0,52,0,0,2
937,937.0,52,0,0,2
938,938.0,52,0,0,2
939,939.0,52,0,0,2
940,940.0,52,0,0,2
941,941.0,52,0,0,2
942,942.0,52,0,0,2
943,943.0,52,0,0,2
944,944.0,52,0,0,2
945,945.0,52,0,0,2
946,946.0,52,0,0,2
947,947.0,52,0,0,2
948,948.0,52,0,0,2
949,949.0,52,0,0,2
950,950.0,52,0,0,2
951,951.0,52,0,0,2
952,952.0,52,0,0,2
953,953.0,52,0,0,2
954,954.0,52,0,0,2
955,955.0,52,0,0,2
956,956.0,52,0,0,2
957,957.0,52,0,0,2
958,958.0,52,0,0,2
959,959.0,52,0,0,2
960,960.0,52,0,0,2
961,961.0,52,1,0,2
962,962.0,52,1,0,2
963,963.0,52,1,0,2
964,964.0,52,1,0,2
965,965.0,52,1,0,2
966,966.0,52,0,0,2
967,967.0,52,0,0,2
968,968.0,52,0,0,2
969,969.0,52,0,0,2
970,970.0,52,0,0,2
971,971.0,52,0,0,2
972,972.0,52,0,0,2
973,973.0,52,0,0,2
974,974.0,52,0,0,2
975,975.0,52,0,0,2
976,976.0,52,0,0,2
977,977.0,52,0,0,2
978,978.0,52,0,0,2
979,979.0,52,0,0,2
980,980.0,52,0,0,2
981,981.0,52,0,0,2
982,982.0,52,0,0,2
983,983.0,52,0,0,2
984,984.0,52,0,0,2
985,985.0,52,0,0,2
986,986.0,52,0,0,2
987,987.0,52,0,0,2
988,988.0,52,0,0,2
989,989.0,52,0,0,2
990,990.0,52,0,0,2
991,991.0,52,0,0,2
992,992.0,52,0,0,2
993,993.0,52,0,0,2
994,994.0,52,0,0,2
995,995.0,52,0,0,2
996,996.0,52,0,0,2
